inspection_id,asset_id,date,day_index,inspection_type,measured_health,detected_flaws
INSP-600936,AST-TRK-1132,2026-08-31,164,USFD_ULTRASONIC,93.8,0
INSP-600937,AST-TRK-1159,2026-08-31,164,USFD_ULTRASONIC,91.7,0
INSP-600938,AST-PNT-1004,2026-09-01,165,POINT_GEAR_TEST,95.0,0
INSP-600939,AST-SIG-1026,2026-09-01,165,POINT_GEAR_TEST,84.9,0
INSP-600940,AST-TRK-1078,2026-09-01,165,USFD_ULTRASONIC,88.8,0
INSP-600941,AST-TRK-1089,2026-09-01,165,USFD_ULTRASONIC,92.9,0
INSP-600942,AST-TRK-1138,2026-09-01,165,USFD_ULTRASONIC,89.2,0
INSP-600943,AST-TRK-1147,2026-09-01,165,USFD_ULTRASONIC,91.3,0
INSP-600944,AST-TRK-1012,2026-09-02,166,USFD_ULTRASONIC,89.7,0
INSP-600945,AST-TRK-1042,2026-09-02,166,USFD_ULTRASONIC,93.0,0
INSP-600946,AST-TRK-1059,2026-09-02,166,USFD_ULTRASONIC,89.0,0
INSP-600947,AST-TRK-1081,2026-09-02,166,USFD_ULTRASONIC,94.4,0
INSP-600948,AST-OHE-1098,2026-09-02,166,TOWER_WAGON,90.2,0
INSP-600949,AST-TRK-1100,2026-09-02,166,USFD_ULTRASONIC,93.6,0
INSP-600950,AST-TRK-1108,2026-09-02,166,USFD_ULTRASONIC,89.8,0
INSP-600951,AST-TRK-1111,2026-09-02,166,USFD_ULTRASONIC,96.4,0
INSP-600952,AST-TRK-1127,2026-09-02,166,USFD_ULTRASONIC,87.9,0
INSP-600953,AST-TRK-1156,2026-09-02,166,USFD_ULTRASONIC,93.2,0
INSP-600954,AST-TRK-1162,2026-09-02,166,USFD_ULTRASONIC,94.8,0
INSP-600955,AST-TRK-1001,2026-09-03,167,USFD_ULTRASONIC,93.5,0
INSP-600956,AST-TRK-1034,2026-09-03,167,USFD_ULTRASONIC,89.7,0
INSP-600957,AST-TRK-1050,2026-09-03,167,USFD_ULTRASONIC,92.5,0
INSP-600958,AST-TRK-1101,2026-09-03,167,USFD_ULTRASONIC,95.6,0
INSP-600959,AST-TRK-1155,2026-09-03,167,USFD_ULTRASONIC,92.5,0
INSP-600960,AST-TRK-1163,2026-09-03,167,USFD_ULTRASONIC,95.9,0
INSP-600961,AST-TRK-1007,2026-09-04,168,USFD_ULTRASONIC,95.5,0
INSP-600962,AST-PNT-1023,2026-09-04,168,POINT_GEAR_TEST,95.2,0
INSP-600963,AST-TRK-1033,2026-09-04,168,USFD_ULTRASONIC,87.1,0
INSP-600964,AST-PNT-1053,2026-09-04,168,POINT_GEAR_TEST,96.7,0
INSP-600965,AST-SIG-1062,2026-09-04,168,POINT_GEAR_TEST,83.0,0
INSP-600966,AST-TRK-1131,2026-09-04,168,USFD_ULTRASONIC,89.0,0
INSP-600967,AST-TRK-1135,2026-09-04,168,USFD_ULTRASONIC,87.8,0
INSP-600968,AST-PNT-1151,2026-09-04,168,POINT_GEAR_TEST,99.1,0
INSP-600969,AST-TRK-1157,2026-09-04,168,USFD_ULTRASONIC,95.6,0
INSP-600970,AST-TRK-1166,2026-09-04,168,USFD_ULTRASONIC,95.3,0
INSP-600971,AST-TRK-1036,2026-09-05,169,USFD_ULTRASONIC,95.5,0
INSP-600972,AST-TRK-1082,2026-09-05,169,USFD_ULTRASONIC,93.9,0
INSP-600973,AST-TRK-1144,2026-09-05,169,USFD_ULTRASONIC,92.1,0
INSP-600974,AST-TRK-1160,2026-09-05,169,USFD_ULTRASONIC,96.4,0
INSP-600975,AST-TRK-1171,2026-09-05,169,USFD_ULTRASONIC,94.2,0
INSP-600976,AST-SIG-1172,2026-09-05,169,POINT_GEAR_TEST,90.7,0
INSP-600977,AST-SIG-1003,2026-09-06,170,POINT_GEAR_TEST,86.1,0
INSP-600978,AST-SIG-1052,2026-09-06,170,POINT_GEAR_TEST,92.9,0
INSP-600979,AST-TRK-1057,2026-09-06,170,USFD_ULTRASONIC,95.0,0
INSP-600980,AST-OHE-1074,2026-09-06,170,TOWER_WAGON,93.9,0
INSP-600981,AST-SIG-1084,2026-09-06,170,POINT_GEAR_TEST,96.4,0
INSP-600982,AST-TRK-1087,2026-09-06,170,USFD_ULTRASONIC,95.7,0
INSP-600983,AST-SIG-1096,2026-09-06,170,POINT_GEAR_TEST,88.8,0
INSP-600984,AST-TRK-1124,2026-09-06,170,USFD_ULTRASONIC,94.5,0
INSP-600985,AST-TRK-1133,2026-09-06,170,USFD_ULTRASONIC,93.2,0
INSP-600986,AST-TRK-1167,2026-09-06,170,USFD_ULTRASONIC,92.8,0
INSP-600987,AST-TRK-1011,2026-09-07,171,USFD_ULTRASONIC,89.4,0
INSP-600988,AST-PNT-1063,2026-09-07,171,POINT_GEAR_TEST,95.3,0
INSP-600989,AST-TRK-1083,2026-09-07,171,USFD_ULTRASONIC,89.6,0
INSP-600990,AST-TRK-1095,2026-09-07,171,USFD_ULTRASONIC,90.6,0
INSP-600991,AST-OHE-1010,2026-09-08,172,TOWER_WAGON,93.6,0
INSP-600992,AST-TRK-1021,2026-09-08,172,USFD_ULTRASONIC,93.3,0
INSP-600993,AST-OHE-1024,2026-09-08,172,TOWER_WAGON,93.5,0
INSP-600994,AST-TRK-1110,2026-09-08,172,USFD_ULTRASONIC,93.3,0
INSP-600995,AST-PNT-1129,2026-09-08,172,POINT_GEAR_TEST,93.2,0
INSP-600996,AST-PNT-1173,2026-09-08,172,POINT_GEAR_TEST,94.6,0
INSP-600997,AST-SIG-1013,2026-09-09,173,POINT_GEAR_TEST,85.2,0
INSP-600998,AST-SIG-1018,2026-09-09,173,POINT_GEAR_TEST,86.0,0
INSP-600999,AST-OHE-1041,2026-09-09,173,TOWER_WAGON,95.4,0
INSP-601000,AST-TRK-1044,2026-09-09,173,USFD_ULTRASONIC,94.5,0
INSP-601001,AST-TRK-1092,2026-09-09,173,USFD_ULTRASONIC,95.5,0
INSP-601002,AST-TRK-1094,2026-09-09,173,USFD_ULTRASONIC,93.8,0
INSP-601003,AST-TRK-1105,2026-09-09,173,USFD_ULTRASONIC,91.0,0
INSP-601004,AST-TRK-1125,2026-09-09,173,USFD_ULTRASONIC,92.6,0
INSP-601005,AST-TRK-1153,2026-09-09,173,USFD_ULTRASONIC,93.4,0
INSP-601006,AST-TRK-1161,2026-09-09,173,USFD_ULTRASONIC,94.4,0
INSP-601007,AST-TRK-1030,2026-09-10,174,USFD_ULTRASONIC,94.6,0
INSP-601008,AST-TRK-1055,2026-09-10,174,USFD_ULTRASONIC,97.0,0
INSP-601009,AST-TRK-1056,2026-09-10,174,USFD_ULTRASONIC,92.3,0
INSP-601010,AST-TRK-1088,2026-09-10,174,USFD_ULTRASONIC,91.1,0
INSP-601011,AST-TRK-1118,2026-09-10,174,USFD_ULTRASONIC,94.7,0
INSP-601012,AST-TRK-1164,2026-09-10,174,USFD_ULTRASONIC,91.0,0
INSP-601013,AST-TRK-1031,2026-09-11,175,USFD_ULTRASONIC,93.2,0
INSP-601014,AST-TRK-1065,2026-09-11,175,USFD_ULTRASONIC,96.7,0
INSP-601015,AST-TRK-1066,2026-09-11,175,USFD_ULTRASONIC,91.3,0
INSP-601016,AST-SIG-1072,2026-09-11,175,POINT_GEAR_TEST,89.7,0
INSP-601017,AST-TRK-1117,2026-09-11,175,USFD_ULTRASONIC,91.0,0
INSP-601018,AST-TRK-1158,2026-09-11,175,USFD_ULTRASONIC,93.9,0
INSP-601019,AST-TRK-1170,2026-09-11,175,USFD_ULTRASONIC,95.5,0
INSP-601020,AST-PNT-1009,2026-09-12,176,POINT_GEAR_TEST,93.8,0
INSP-601021,AST-SIG-1039,2026-09-12,176,POINT_GEAR_TEST,89.4,0
INSP-601022,AST-TRK-1058,2026-09-12,176,USFD_ULTRASONIC,92.0,0
INSP-601023,AST-TRK-1068,2026-09-12,176,USFD_ULTRASONIC,93.5,0
INSP-601024,AST-TRK-1080,2026-09-12,176,USFD_ULTRASONIC,93.5,0
INSP-601025,AST-TRK-1116,2026-09-12,176,USFD_ULTRASONIC,93.9,0
INSP-601026,AST-TRK-1123,2026-09-12,176,USFD_ULTRASONIC,96.6,0
INSP-601027,AST-TRK-1149,2026-09-12,176,USFD_ULTRASONIC,95.6,0
INSP-601028,AST-TRK-1154,2026-09-12,176,USFD_ULTRASONIC,91.9,0
INSP-601029,AST-TRK-1070,2026-09-13,177,USFD_ULTRASONIC,93.1,0
INSP-601030,AST-TRK-1071,2026-09-13,177,USFD_ULTRASONIC,93.8,0
INSP-601031,AST-TRK-1079,2026-09-13,177,USFD_ULTRASONIC,96.7,0
INSP-601032,AST-TRK-1093,2026-09-13,177,USFD_ULTRASONIC,97.4,0
INSP-601033,AST-TRK-1136,2026-09-13,177,USFD_ULTRASONIC,92.1,0
INSP-601034,AST-TRK-1165,2026-09-13,177,USFD_ULTRASONIC,96.0,0
INSP-601035,AST-PNT-1019,2026-09-14,178,POINT_GEAR_TEST,92.7,0
INSP-601036,AST-TRK-1035,2026-09-14,178,USFD_ULTRASONIC,93.3,0
INSP-601037,AST-OHE-1064,2026-09-14,178,TOWER_WAGON,92.7,0
INSP-601038,AST-PNT-1085,2026-09-14,178,POINT_GEAR_TEST,91.9,0
INSP-601039,AST-TRK-1115,2026-09-14,178,USFD_ULTRASONIC,95.4,0
INSP-601040,AST-TRK-1145,2026-09-14,178,USFD_ULTRASONIC,92.6,0
INSP-601041,AST-TRK-1168,2026-09-14,178,USFD_ULTRASONIC,94.7,0
INSP-601042,AST-TRK-1017,2026-09-15,179,USFD_ULTRASONIC,91.1,0
INSP-601043,AST-TRK-1119,2026-09-16,180,USFD_ULTRASONIC,94.7,0
INSP-601044,AST-TRK-1120,2026-09-16,180,USFD_ULTRASONIC,95.5,0
INSP-601045,AST-PNT-1014,2026-09-17,181,POINT_GEAR_TEST,95.4,0
INSP-601046,AST-SIG-1022,2026-09-17,181,POINT_GEAR_TEST,93.1,0
INSP-601047,AST-TRK-1076,2026-09-17,181,USFD_ULTRASONIC,95.6,0
INSP-601048,AST-OHE-1015,2026-09-18,182,TOWER_WAGON,95.1,0
INSP-601049,AST-TRK-1045,2026-09-18,182,USFD_ULTRASONIC,94.1,0
INSP-601050,AST-TRK-1146,2026-09-18,182,USFD_ULTRASONIC,92.2,0
INSP-601051,AST-OHE-1152,2026-09-18,182,TOWER_WAGON,95.0,0
INSP-601052,AST-OHE-1174,2026-09-18,182,TOWER_WAGON,91.9,0
INSP-601053,AST-OHE-1028,2026-09-19,183,TOWER_WAGON,92.0,0
INSP-601054,AST-PNT-1073,2026-09-19,183,POINT_GEAR_TEST,96.7,0
INSP-601055,AST-TRK-1104,2026-09-19,183,USFD_ULTRASONIC,94.2,0
INSP-601056,AST-TRK-1049,2026-09-20,184,USFD_ULTRASONIC,94.2,0
INSP-601057,AST-OHE-1054,2026-09-20,184,TOWER_WAGON,93.2,0
INSP-601058,AST-TRK-1061,2026-09-20,184,USFD_ULTRASONIC,92.5,0
INSP-601059,AST-OHE-1005,2026-09-21,185,TOWER_WAGON,93.1,0
INSP-601060,AST-OHE-1020,2026-09-21,185,TOWER_WAGON,93.1,0
INSP-601061,AST-OHE-1086,2026-09-21,185,TOWER_WAGON,91.9,0
INSP-601062,AST-TRK-1102,2026-09-21,185,USFD_ULTRASONIC,95.0,0
INSP-601063,AST-SIG-1112,2026-09-21,185,POINT_GEAR_TEST,83.6,0
INSP-601064,AST-TRK-1141,2026-09-21,185,USFD_ULTRASONIC,93.6,0
INSP-601065,AST-TRK-1016,2026-09-23,187,USFD_ULTRASONIC,91.6,0
INSP-601066,AST-TRK-1025,2026-09-23,187,USFD_ULTRASONIC,93.0,0
INSP-601067,AST-TRK-1029,2026-09-23,187,USFD_ULTRASONIC,91.2,0
INSP-601068,AST-TRK-1048,2026-09-23,187,USFD_ULTRASONIC,92.8,0
INSP-601069,AST-TRK-1051,2026-09-23,187,USFD_ULTRASONIC,91.4,0
INSP-601070,AST-TRK-1142,2026-09-23,187,USFD_ULTRASONIC,93.2,0
INSP-601071,AST-TRK-1148,2026-09-23,187,USFD_ULTRASONIC,94.6,0
INSP-601072,AST-SIG-1150,2026-09-23,187,POINT_GEAR_TEST,85.1,0
INSP-601073,AST-TRK-1002,2026-09-24,188,USFD_ULTRASONIC,92.0,0
INSP-601074,AST-TRK-1006,2026-09-24,188,USFD_ULTRASONIC,93.7,0
INSP-601075,AST-SIG-1008,2026-09-24,188,POINT_GEAR_TEST,90.9,0
INSP-601076,AST-TRK-1046,2026-09-24,188,USFD_ULTRASONIC,91.4,0
INSP-601077,AST-TRK-1109,2026-09-24,188,USFD_ULTRASONIC,93.9,0
INSP-601078,AST-TRK-1043,2026-09-25,189,USFD_ULTRASONIC,93.3,0
INSP-601079,AST-OHE-1114,2026-09-25,189,TOWER_WAGON,93.1,0
INSP-601080,AST-TRK-1122,2026-09-25,189,USFD_ULTRASONIC,92.2,0
INSP-601081,AST-TRK-1126,2026-09-25,189,USFD_ULTRASONIC,94.8,0
INSP-601082,AST-TRK-1047,2026-09-26,190,USFD_ULTRASONIC,91.1,0
INSP-601083,AST-TRK-1077,2026-09-26,190,USFD_ULTRASONIC,91.5,0
INSP-601084,AST-TRK-1103,2026-09-26,190,USFD_ULTRASONIC,95.8,0
INSP-601085,AST-TRK-1107,2026-09-26,190,USFD_ULTRASONIC,94.6,0
INSP-601086,AST-OHE-1130,2026-09-26,190,TOWER_WAGON,94.4,0
INSP-601087,AST-TRK-1137,2026-09-26,190,USFD_ULTRASONIC,95.5,0
INSP-601088,AST-TRK-1169,2026-09-26,190,USFD_ULTRASONIC,91.5,0
INSP-601089,AST-TRK-1037,2026-09-27,191,USFD_ULTRASONIC,92.4,0
INSP-601090,AST-TRK-1038,2026-09-27,191,USFD_ULTRASONIC,92.8,0
INSP-601091,AST-TRK-1069,2026-09-27,191,USFD_ULTRASONIC,91.7,0
INSP-601092,AST-TRK-1075,2026-09-27,191,USFD_ULTRASONIC,92.9,0
INSP-601093,AST-TRK-1078,2026-09-27,191,USFD_ULTRASONIC,92.7,0
INSP-601094,AST-TRK-1090,2026-09-27,191,USFD_ULTRASONIC,93.0,0
INSP-601095,AST-PNT-1097,2026-09-27,191,POINT_GEAR_TEST,90.9,0
INSP-601096,AST-TRK-1106,2026-09-27,191,USFD_ULTRASONIC,94.7,0
INSP-601097,AST-SIG-1128,2026-09-27,191,POINT_GEAR_TEST,91.1,0
INSP-601098,AST-TRK-1132,2026-09-27,191,USFD_ULTRASONIC,91.1,0
INSP-601099,AST-TRK-1143,2026-09-27,191,USFD_ULTRASONIC,95.1,0
INSP-601100,AST-PNT-1004,2026-09-28,192,POINT_GEAR_TEST,88.9,0
INSP-601101,AST-TRK-1032,2026-09-28,192,USFD_ULTRASONIC,94.4,0
INSP-601102,AST-PNT-1040,2026-09-28,192,POINT_GEAR_TEST,91.2,0
INSP-601103,AST-TRK-1060,2026-09-28,192,USFD_ULTRASONIC,92.0,0
INSP-601104,AST-TRK-1067,2026-09-29,193,USFD_ULTRASONIC,91.1,0
INSP-601105,AST-TRK-1091,2026-09-29,193,USFD_ULTRASONIC,90.9,0
INSP-601106,AST-TRK-1140,2026-09-29,193,USFD_ULTRASONIC,91.6,0
INSP-601107,AST-TRK-1162,2026-09-29,193,USFD_ULTRASONIC,91.2,0
INSP-601108,AST-TRK-1099,2026-09-30,194,USFD_ULTRASONIC,92.9,0
INSP-601109,AST-TRK-1100,2026-09-30,194,USFD_ULTRASONIC,91.4,0
INSP-601110,AST-TRK-1101,2026-09-30,194,USFD_ULTRASONIC,94.1,0
INSP-601111,AST-TRK-1108,2026-09-30,194,USFD_ULTRASONIC,92.8,0
INSP-601112,AST-TRK-1121,2026-09-30,194,USFD_ULTRASONIC,93.2,0
INSP-601113,AST-TRK-1134,2026-09-30,194,USFD_ULTRASONIC,89.8,0
INSP-601114,AST-TRK-1138,2026-09-30,194,USFD_ULTRASONIC,92.1,0
INSP-601115,AST-PNT-1151,2026-09-30,194,POINT_GEAR_TEST,94.1,0
INSP-601116,AST-TRK-1159,2026-09-30,194,USFD_ULTRASONIC,90.9,0
INSP-601117,AST-TRK-1166,2026-09-30,194,USFD_ULTRASONIC,92.4,0
INSP-601118,AST-TRK-1171,2026-09-30,194,USFD_ULTRASONIC,92.3,0
